,median_x,mean_x,variance_x,max_x,min_x,year,median_y,mean_y,variance_y,max_y,min_y,co2,ch4,hfc,n2o,nf3,pfc,sf6
259,23.8405,19.565523415978,106.98190496328199,38.042,-32.97,2002,-0.8177,-0.718,5.304499999999976e-05,-0.718,-1.0058,0.12187316820122553,0.06911795842687113,-0.42619252273682295,0.11657397039941925,-0.02106957966343325,1.46809103819732,0.6433948483829632
260,24.070500000000006,19.525086776859503,111.28239479370708,37.422,-27.931,2003,0.2181,0.5870000000000001,0.0028336146666666684,0.5870000000000001,-1.5575,0.10254461942594048,0.0601389691316565,-0.4309936153661586,0.11931205080528505,-0.05652505800304888,1.858362305149212,0.7224946295744525
261,23.813000000000002,19.422091942148768,107.24744808282864,37.346,-30.732,2004,-0.8922,-0.7609999999999999,1.2500000000005574e-07,-0.7609999999999999,-1.0019,0.10073078665326032,0.06945716645648216,-0.4443728230075071,0.14171682018148382,-0.4570874042585181,1.7395887608546554,0.8701508935472217
262,23.839000000000002,19.499590220385684,110.46112418476142,38.032,-27.91800000000001,2005,0.4668,1.1157705882352942,0.012330755904761912,1.9443,-1.0672,0.09645986092595604,0.06939090552069066,-0.4245102057969616,0.1551614773606428,-0.4489746860542019,2.3957599162303196,1.0353703556248557
263,23.8365,19.539134986225847,108.95673037240273,38.1,-29.471,2006,-0.9328,-0.8929083333333332,3.784500000000084e-05,-0.7927,-1.0472,0.08086186846318995,0.07648016650646318,-0.4472895748999992,0.15973167325803586,-0.5353058525948459,2.697312035746364,1.2184889669556116
264,23.9685,19.610394283746512,104.94820156167593,37.45,-29.051,2007,0.28600000000000003,0.8373285714285714,0.009156840947368426,1.4936,-0.7919,0.08042167199238316,0.0901252348836431,-0.4103622329532144,0.2378978196457955,-0.6337776595862356,3.0022252883830887,1.5767936651816832
265,23.861,19.423961776859503,105.66776614907246,37.671,-32.063,2008,-0.9351,-0.8771624999999998,2.000000000000004e-06,-0.8170000000000001,-1.1051,0.082493122342949,0.11243513338398196,-0.4655910712208024,0.2677632382157855,-0.6261549693855492,3.308370486302844,1.7773442797225412
266,23.835,19.546385330578502,108.43490128205845,37.641999999999996,-29.643,2009,-0.0599,0.5630142857142857,0.0022362675541125567,1.3006,-1.119,0.09146735440039358,0.13156381502922293,-0.5298501530215731,0.28851998679329033,-0.625634575938186,3.518595326418425,2.0581381040148186
267,24.105,19.629806129476627,114.41991573332815,38.49500000000001,-27.314,2010,-0.958,-0.9600888888888891,5.000000000000564e-07,-0.8783,-1.0992,0.07030921705497947,0.14353528054242054,-0.5725230516449807,0.2774104875970929,-0.6171122086530247,3.576744754708103,2.0466366164646046
268,23.7285,19.456040289256187,108.17156919472505,38.15600000000001,-29.523000000000003,2011,0.0935,0.3717888888888889,0.000280260227272728,0.7312,-0.6919,0.0638657367294373,0.1597717308993817,-0.6405973674497076,0.2646469851245814,-0.8360925090720678,3.4622547967128234,1.9574842077715533
269,24.031999999999996,19.468744146005506,112.32768943468857,38.84200000000001,-29.103,2012,-0.87075,-0.79,1.9999999999906774e-08,-0.79,-1.0576,0.07448411774219682,0.19290242884097414,-0.6712370195112313,0.2875870992604227,-0.8714308068245097,3.600636624877108,1.9370779659016304
270,24.144,19.877007153806844,108.51358276170738,38.234,-29.726,2013,-0.27485000000000004,0.19094444444444447,0.0001661485714285691,0.3308,-0.6837,0.08874910843862609,0.2297916842793755,-0.662889005499146,0.3165076543560667,-0.8927790709605753,3.633087043974989,1.9105949604121264
271,,,,,,2014,-0.69035,-0.69035,0.0,-0.688,-0.6927,0.12461994024521393,0.2741243655431961,-0.6729654345624673,0.3678476908198531,-0.8957528359623366,4.281910301423822,1.9040988876068499
272,,,,,,2015,-0.44625,-0.44625,7.433333333333981e-07,-0.4131,-0.5958,0.1479672102443692,0.3125801131403789,-0.6627674348532485,0.4176061496787544,-0.8984511598811094,4.569354962679823,1.8514304924179468
273,,,,,,2016,1.12,1.12,1.2500000000002795e-07,1.12,0.9147,,,,,,,
274,,,,,,2017,-0.5326500000000001,-0.5326500000000001,9.799999999997844e-07,-0.51,-0.5576,,,,,,,
275,,,,,,2018,1.30435,1.32465,1.0125000000000768e-05,1.344,1.1042,,,,,,,
276,,,,,,2019,-0.3871,-0.3871,4.050000000000107e-07,-0.3871,-0.3871,,,,,,,
277,,,,,,2020,1.3817,1.43825,5.000000000010001e-09,1.5325,1.3233,,,,,,,
