"Country or Area","Year","Value"
"Spain","2000","11664.1871315483"
"Spain","1999","10037.9135355106"
"Spain","1998","8000.27564324503"
"Spain","1997","7725.64934083987"
"Spain","1996","6546.41034288235"
"Spain","1995","5872.42405373643"
"Spain","1994","4373.88139526236"
"Spain","1993","2856.56422469352"
"Spain","1992","3494.5760016428"
"Spain","1991","2756.3519989344"
"Spain","1990","3039.9199969808"
"Sweden","2015","773.106311866976"
"Sweden","2014","810.591380887648"
"Sweden","2013","838.547681080345"
"Sweden","2012","869.965934367231"
"Sweden","2011","915.232503582705"
"Sweden","2010","950.239338230852"
"Sweden","2009","973.198782552507"
"Sweden","2008","968.039868684522"
"Sweden","2007","937.9870337146"
"Sweden","2006","913.246501243013"
"Sweden","2005","880.317198986918"
"Sweden","2004","856.754570964442"
"Sweden","2003","790.723755490292"
"Sweden","2002","743.108494019899"
"Sweden","2001","683.185018705769"
"Sweden","2000","631.374280769553"
"Sweden","1999","549.653418284821"
"Sweden","1998","435.271919839893"
"Sweden","1997","352.790414113182"
"Sweden","1996","235.266861590305"
"Sweden","1995","149.181976491656"
"Sweden","1994","87.0193356139135"
"Sweden","1993","38.4274224467359"
"Sweden","1992","11.8227795253305"
"Sweden","1991","9.35877837132"
"Sweden","1990","4.6023464916"
"Switzerland","2015","1535.99403410585"
"Switzerland","2014","1526.90368872055"
"Switzerland","2013","1513.82116256167"
"Switzerland","2012","1485.679204727"
"Switzerland","2011","1406.0715238466"
"Switzerland","2010","1324.31166018609"
"Switzerland","2009","1247.21305255058"
"Switzerland","2008","1236.16321353468"
"Switzerland","2007","1186.04233258024"
"Switzerland","2006","1110.93859097894"
"Switzerland","2005","1064.36217597223"
"Switzerland","2004","1014.04044755847"
"Switzerland","2003","892.796026529077"
"Switzerland","2002","798.2169502249"
"Switzerland","2001","719.66711462207"
"Switzerland","2000","622.238415045093"
"Switzerland","1999","527.509919982551"
"Switzerland","1998","454.1982922485"
"Switzerland","1997","359.980162013173"
"Switzerland","1996","296.138319028073"
"Switzerland","1995","244.911968830668"
"Switzerland","1994","81.0958207458872"
"Switzerland","1993","32.5836637089614"
"Switzerland","1992","15.6007576886326"
"Switzerland","1991","1.57995827935969"
"Switzerland","1990","0.02478119072"
"Turkey","2015","4805.03885797692"
"Turkey","2014","4927.55124793728"
"Turkey","2013","4470.24390895984"
"Turkey","2012","4256.83450631063"
"Turkey","2011","3432.64059144341"
"Turkey","2010","3054.27585146971"
"Turkey","2009","2111.28034281378"
"Turkey","2008","1896.13812499598"
"Turkey","2007","1713.19300956487"
"Turkey","2006","1424.18969214271"
"Turkey","2005","1146.88282866124"
"Turkey","2004","909.371796254491"
"Turkey","2003","628.798307196726"
"Turkey","2002","417.186727909241"
"Turkey","2001","232.003643733401"
"Turkey","2000","115.656211508405"
"Ukraine","2015","771.036789628723"
"Ukraine","2014","859.09388580045"
"Ukraine","2013","891.217875192557"
"Ukraine","2012","848.079118526059"
"Ukraine","2011","825.296680122855"
"Ukraine","2010","749.279146974118"
"Ukraine","2009","668.428187426808"
"Ukraine","2008","650.589675767045"
"Ukraine","2007","563.793592398972"
"Ukraine","2006","404.099347305916"
"Ukraine","2005","286.191010134882"
"Ukraine","2004","187.844993812066"
"Ukraine","2003","105.516227327106"
"Ukraine","2002","64.4373716995233"
"Ukraine","2001","29.1012243689851"
"Ukraine","2000","20.204843656218"
"Ukraine","1999","13.28774"
"Ukraine","1998","12.507495"
"Ukraine","1997","6.430905"
"United Kingdom","2015","15963.5575665"
"United Kingdom","2014","15981.7424542734"
"United Kingdom","2013","15796.3244562112"
"United Kingdom","2012","15472.6551127111"
"United Kingdom","2011","14947.1705968198"
"United Kingdom","2010","16511.5889929335"
"United Kingdom","2009","15649.9008049223"
"United Kingdom","2008","15029.243207303"
"United Kingdom","2007","14532.7140079319"
"United Kingdom","2006","14074.8379813398"
"United Kingdom","2005","13151.4944344153"
"United Kingdom","2004","11919.3353248513"
"United Kingdom","2003","12829.4232269751"
"United Kingdom","2002","11387.3884952133"
"United Kingdom","2001","10890.791453811"
"United Kingdom","2000","9882.91610868364"
"United Kingdom","1999","11465.6378028327"
"United Kingdom","1998","20074.3959840233"
"United Kingdom","1997","23104.5029317911"
"United Kingdom","1996","20249.1810563799"
"United Kingdom","1995","19095.9764471702"
"United Kingdom","1994","17593.3712689577"
"United Kingdom","1993","16505.6647988798"
"United Kingdom","1992","15597.6285119452"
"United Kingdom","1991","14991.0474441553"
"United Kingdom","1990","14391.4266541955"
"United States of America","2015","162416.749461122"
"United States of America","2014","157207.017477787"
"United States of America","2013","149928.321700068"
"United States of America","2012","147259.825203629"
"United States of America","2011","146094.945421342"
"United States of America","2010","141654.709113585"
"United States of America","2009","132011.749356988"
"United States of America","2008","133569.686802164"
"United States of America","2007","129443.178189871"
"United States of America","2006","118072.560121794"
"United States of America","2005","114068.041323171"
"United States of America","2004","112079.653167594"
"United States of America","2003","102667.107989955"
"United States of America","2002","110784.379888303"
"United States of America","2001","104598.537972374"
"United States of America","2000","109295.379765063"
"United States of America","1999","104296.898101356"
"United States of America","1998","107654.320599012"
"United States of America","1997","89069.665030836"
"United States of America","1996","79480.0704111592"
"United States of America","1995","71273.9259106657"
"United States of America","1994","53246.6549742824"
"United States of America","1993","47500.2622669721"
"United States of America","1992","47427.6621761866"
"United States of America","1991","41618.4135880141"
"United States of America","1990","46288.8141837174"

