"Country or Area","Year","Value"
"Czech Republic","1995","7449.39774161803"
"Czech Republic","1994","7225.20158478739"
"Czech Republic","1993","7377.15324253304"
"Czech Republic","1992","8280.51853767686"
"Czech Republic","1991","9143.41256375533"
"Czech Republic","1990","10642.5164647938"
"Denmark","2015","5202.44261728584"
"Denmark","2014","5162.04910109"
"Denmark","2013","5057.48853363527"
"Denmark","2012","5054.22006591758"
"Denmark","2011","5173.78885336468"
"Denmark","2010","5161.39736944984"
"Denmark","2009","5258.49091580164"
"Denmark","2008","5517.41330983122"
"Denmark","2007","5568.56640779315"
"Denmark","2006","5391.97948536755"
"Denmark","2005","5495.70970305629"
"Denmark","2004","6148.00674338836"
"Denmark","2003","6603.72336304686"
"Denmark","2002","6730.70531705312"
"Denmark","2001","6733.41643928255"
"Denmark","2000","6949.20250700251"
"Denmark","1999","6992.84837162772"
"Denmark","1998","6912.53626338003"
"Denmark","1997","6836.20754886351"
"Denmark","1996","6801.8923904095"
"Denmark","1995","7155.2192380448"
"Denmark","1994","7197.86278370375"
"Denmark","1993","7273.04053847466"
"Denmark","1992","7469.40370719135"
"Denmark","1991","7730.88671247127"
"Denmark","1990","7904.01467444978"
"Estonia","2015","870.958231067861"
"Estonia","2014","844.857207517427"
"Estonia","2013","813.328919634411"
"Estonia","2012","838.867358053793"
"Estonia","2011","773.565416087019"
"Estonia","2010","754.822849744204"
"Estonia","2009","744.1141573041"
"Estonia","2008","787.789846628061"
