"Country or Area","Year","Value"
"Turkey","2014","1637.6749344"
"Turkey","2013","1344.1705344"
"Turkey","2012","1322.98156792884"
"Turkey","2011","1263.10000124836"
"Turkey","2010","1167.74965212768"
"Turkey","2009","1064.83718947501"
"Turkey","2008","1099.13861053398"
"Turkey","2007","1052.89888325387"
"Turkey","2006","971.02069891398"
"Turkey","2005","884.09299790058"
"Turkey","2004","822.18890975688"
"Turkey","2003","758.554140495384"
"Turkey","2002","698.706508738908"
"Turkey","2001","658.81261222458"
"Turkey","2000","667.13345556006"
"Turkey","1999","618.986585557812"
"Turkey","1998","595.2524997954"
"Turkey","1997","555.75224839806"
"Turkey","1996","503.30243004774"
"Ukraine","2015","18.939040714032"
"Ukraine","2014","16.485407235144"
"Ukraine","2013","12.543122357628"
"Ukraine","2012","10.9896"
"Ukraine","2011","8.41405857732"
"Ukraine","2010","9.710033472852"
"Ukraine","2009","9.365648535624"
"Ukraine","2008","9.338078661168"
"Ukraine","2007","5.19820920504"
"Ukraine","2006","4.27399832646"
"Ukraine","2005","4.467082845132"
"Ukraine","2004","3.078"
"Ukraine","2003","1.991231799084"
"Ukraine","2002","1.069501255212"
"Ukraine","2001","0.463154811684"
"Ukraine","2000","0.420512133792"
"Ukraine","1999","0.30717991638"
"Ukraine","1998","0.19365690378"
"Ukraine","1997","0.127832635968"
"Ukraine","1996","0.069640167468"
"Ukraine","1995","0.06773221764"
"Ukraine","1994","0.064870292784"
"Ukraine","1993","0.059146443528"
"Ukraine","1992","0.030527196564"
"Ukraine","1991","0.019079497824"
"Ukraine","1990","0.007631799084"
"United Kingdom","2015","457.480644286236"
"United Kingdom","2014","476.538851628924"
"United Kingdom","2013","493.304449042416"
"United Kingdom","2012","588.613236685824"
"United Kingdom","2011","607.308441637968"
"United Kingdom","2010","686.48945278254"
"United Kingdom","2009","592.605199519356"
"United Kingdom","2008","682.839611050068"
"United Kingdom","2007","835.781774072112"
"United Kingdom","2006","882.908556873144"
"United Kingdom","2005","1056.0207658637"
"United Kingdom","2004","1116.77509775608"
"United Kingdom","2003","1320.76771253506"
"United Kingdom","2002","1495.22546528783"
"United Kingdom","2001","1454.10041542253"
"United Kingdom","2000","1817.67171665116"
"United Kingdom","1999","1497.70092968486"
"United Kingdom","1998","1328.7157864486"
"United Kingdom","1997","1280.07928585081"
"United Kingdom","1996","1305.70246449739"
"United Kingdom","1995","1264.37042809363"
"United Kingdom","1994","1223.43781130746"
"United Kingdom","1993","1182.89533162297"
"United Kingdom","1992","1358.24563980911"
"United Kingdom","1991","1318.53752482115"
"United Kingdom","1990","1279.06117061339"
"United States of America","2015","5819.19952088858"
"United States of America","2014","6569.18051762176"
"United States of America","2013","6411.63205055144"
"United States of America","2012","6831.52106365195"
"United States of America","2011","9187.40893544866"
"United States of America","2010","8350.6483575765"
"United States of America","2009","7926.24244382648"
"United States of America","2008","8343.96337970563"
"United States of America","2007","9200.91462238886"
"United States of America","2006","10369.4592683657"
"United States of America","2005","11700.6377819683"
"United States of America","2004","12426.984753118"
"United States of America","2003","13812.7689300499"
"United States of America","2002","14321.5471432369"
"United States of America","2001","15448.1567021471"
"United States of America","2000","16553.7321956942"
"United States of America","1999","19643.7758583539"
"United States of America","1998","19907.3604632492"
"United States of America","1997","22640.754153092"
"United States of America","1996","24261.8880121606"
"United States of America","1995","24830.1615042663"
"United States of America","1994","26031.9445030624"
"United States of America","1993","27335.4085367662"
"United States of America","1992","27785.9144190724"
"United States of America","1991","27580.3165400907"
"United States of America","1990","28800.6063266191"

