median,mean,variance,max,min,year
1.9362908305588051,1.823969734001111,9.671946916826155,1.951223642984165,7.6659199103892455,1828
1.78547646900027,1.6159993125448697,10.400329385759063,1.8730629181133036,7.569868384206105,1829
1.2081346171150904,1.1767917995494563,9.143118325522988,1.9580828181895158,7.414449733968075,1830
1.2149734545127329,1.1501566118057192,8.702159819510522,1.842662376153781,7.94259311117334,1831
1.0261855484567621,1.0357787700134986,8.488309475960405,1.8916927766957405,7.939512741528983,1832
1.209484387654099,1.1281937151903036,8.376589442146559,1.8807689050724026,7.828619434332119,1833
1.263205255106632,1.216591655361599,8.719441062088174,1.8392751291387925,8.035564267712124,1834
1.287231170700981,1.1961011722566162,8.515380036750662,1.76594123126429,8.113413609633156,1835
1.1920273553495906,1.1610247397872286,8.47854502950825,1.9049877212295703,8.329599551946233,1836
1.1828489156843336,1.1520485780742484,8.764529010992932,1.8731475992886781,7.734248109773172,1837
1.3673175560154776,1.1772054358135458,9.655677151673206,1.8982132271995933,7.837300476057127,1838
1.4884369657158285,1.3621887087953002,9.488363466674615,1.8988906766025913,7.926911229347521,1839
1.5112030954737692,1.4111997782387888,9.448883474186642,2.1553052756372257,7.878745449453934,1840
1.624673805453073,1.4772115806740578,9.10032069323339,1.9426708442713183,7.873144777373284,1841
1.5942589759740844,1.461100663546598,8.700643451365442,1.8948259801846048,7.569028283394007,1842
1.6590479618464862,1.609328376587582,8.366197044786178,2.030146498433398,7.7605712685522255,1843
1.5596148654728696,1.4245065975558238,9.15541953596951,2.0522482852061987,8.102212265471856,1844
1.9209034464141097,1.7524783311204255,9.255342330872137,2.0319248031162673,7.913749649957994,1845
2.321875281202196,2.0228907348839607,8.833435742738335,2.0780760436954866,7.409969196303556,1846
2.1521641320975435,1.8831844065159093,9.198675281531427,2.1253281395545764,7.709885186222347,1847
2.105192117340052,1.9206732332551495,9.324385601814667,2.0343805572021347,7.940072808737048,1848
2.518221902276613,2.110554677521424,9.114815847569417,2.012702176306208,7.990198823858862,1849
2.8069828129218037,2.2522769622172785,8.610328080395634,2.069523244982641,7.770932511901427,1850
2.715378385674436,2.233155017916285,8.673205568901425,2.0645270556355317,7.6023522822738725,1851
2.379645460271754,2.053805916975857,8.630306984087843,2.0448810229485983,7.685802296275552,1852
2.4743093674075407,2.092252138638808,8.933776148993278,2.0525870099076973,8.052646317558105,1853
2.477728786106362,2.1103111180064125,8.517099341210098,1.9773901261749514,7.966956034724166,1854
2.558535049041663,2.113078079299786,8.9469871171525,2.0175290033025655,7.884346121534583,1855
2.7568613335732928,2.2570712257456553,8.279275926945473,2.052671691083072,7.958274992999159,1856
2.665076936920724,2.229985005893532,7.683967902925576,1.9844186637310526,8.00924110893307,1857
2.819490686583281,2.2949305406764435,8.110300788269367,2.0530950969599457,7.64267712125455,1858
2.940610096283632,2.4117489761752995,7.435604973733975,1.987890591921416,8.217026043125175,1859
2.845766219742644,2.3007492261835205,8.208136580117046,2.1193157761029733,7.770092411089331,1860
2.8333483307837666,2.317731524215662,7.926689499933999,2.0149038868659495,7.789694763371604,1861
2.4509133447313958,2.0889572669001306,8.718542773197084,2.01922262681006,7.681321758611032,1862
2.4703500404931167,2.1685735587271893,7.796844854905384,2.0464899652807182,7.845981517782133,1863
2.6903626383514805,2.2268832189617336,8.248979757375874,2.016766872724193,7.68776253150378,1864
2.606226941419959,2.1977274098419954,8.525780385380576,2.0273520196460324,7.996919630355642,1865
2.509313416719158,2.156734060203127,8.163710421573562,2.0543653145905663,8.868104172500702,1866
2.5619544677404846,2.1727086441891887,8.328160143345004,1.9819629096451867,8.273032763931672,1867
2.688832898407271,2.267051452278087,8.15895988128235,2.05622830044881,9.54550546065528,1868
2.7019706649869524,2.2832979047633697,8.189059021178528,2.0609704462697938,8.190982917950153,1869
2.6527490326644476,2.2033692384349117,8.574784161533666,2.0113472775002115,7.883225987118453,1870
2.522901106811842,2.114013028686218,8.77719940540381,1.9861969684139216,8.38112573508821,1871
2.4980653288940884,2.221028981301573,7.903401062324619,2.0428486747396053,7.211145337440492,1872
2.8271393863043284,2.327839326413981,7.785342729023713,1.9977982894402575,8.06888826659199,1873
2.8912084945559253,2.345475753810876,7.8248239412626015,2.000931492929122,9.476897227667319,1874
2.8993971024925766,2.3515108489738688,7.983523217384398,1.999322550597003,7.791935032203864,1875
2.9613065778817607,2.4256946091594465,7.661381670950222,2.022440511474299,7.953514421730609,1876
3.036803743363628,2.473390442395904,7.740300191234686,2.0672368532475227,8.243349201904229,1877
3.0506613875641144,2.5381422446246242,7.591730899552411,2.1536116521297313,8.027443293195182,1878
2.906055970485018,2.3505538606716136,8.027297877935908,2.061309170971293,7.925231027723326,1879
2.9451093314136596,2.421082333824247,7.582003807058567,2.009653653992718,8.905908709045086,1880
2.9855124628813106,2.42127360895491,7.963812249311072,2.0546193581166907,8.241669000280032,1881
2.938540448123819,2.4362132948326165,7.320391201637769,2.0248962655601668,8.94091290954914,1882
